# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.2297e+03	4.5e+00	8.2188e-01	2.8e-02
5.2333e+03	4.5e+00	8.3644e-01	2.7e-02
5.2368e+03	4.5e+00	8.1983e-01	3.2e-02
5.2404e+03	4.5e+00	8.3392e-01	2.7e-02
5.2439e+03	4.5e+00	8.1052e-01	2.6e-02
5.2475e+03	4.6e+00	8.0636e-01	2.5e-02
5.2510e+03	4.6e+00	8.1121e-01	2.9e-02
5.2546e+03	4.6e+00	8.1329e-01	3.0e-02
5.2581e+03	4.6e+00	8.2065e-01	2.5e-02
5.2617e+03	4.6e+00	8.3167e-01	2.5e-02
5.2652e+03	4.7e+00	8.1054e-01	2.9e-02
5.2688e+03	4.7e+00	8.2766e-01	2.9e-02
5.2723e+03	4.7e+00	8.1496e-01	3.4e-02
5.2758e+03	4.7e+00	8.4634e-01	3.3e-02
5.2794e+03	4.7e+00	8.2288e-01	2.9e-02
5.2829e+03	4.8e+00	8.3259e-01	2.7e-02
5.2865e+03	4.8e+00	8.4818e-01	2.6e-02
5.2900e+03	4.8e+00	8.2751e-01	2.8e-02
5.2936e+03	4.8e+00	8.3791e-01	3.0e-02
5.2971e+03	4.9e+00	8.0603e-01	3.5e-02
5.3007e+03	4.9e+00	8.1179e-01	2.8e-02
5.3042e+03	4.9e+00	7.8722e-01	2.6e-02
5.3078e+03	4.9e+00	7.9531e-01	2.8e-02
5.3113e+03	4.9e+00	7.9342e-01	3.1e-02
5.3148e+03	5.0e+00	7.9593e-01	2.9e-02
5.3184e+03	5.0e+00	7.8757e-01	2.8e-02
5.3219e+03	5.0e+00	7.7455e-01	3.0e-02
5.3255e+03	5.0e+00	7.7444e-01	3.0e-02
5.3290e+03	5.0e+00	7.7066e-01	2.4e-02
5.3326e+03	5.1e+00	7.7037e-01	2.6e-02
5.3361e+03	5.1e+00	7.6492e-01	2.6e-02
5.3396e+03	5.1e+00	7.4788e-01	2.9e-02
5.3432e+03	5.1e+00	7.6467e-01	2.6e-02
5.3467e+03	5.1e+00	7.4698e-01	3.0e-02
5.3503e+03	5.2e+00	7.5640e-01	2.5e-02
5.3538e+03	5.2e+00	7.5949e-01	2.7e-02
5.3573e+03	5.2e+00	7.4911e-01	2.9e-02
5.3609e+03	5.2e+00	7.3829e-01	2.6e-02
5.3644e+03	5.2e+00	7.3015e-01	2.8e-02
5.3680e+03	5.3e+00	7.3351e-01	3.2e-02
5.3715e+03	5.3e+00	7.4061e-01	2.8e-02
5.3750e+03	5.3e+00	7.3635e-01	2.5e-02
5.3786e+03	5.3e+00	7.3784e-01	2.2e-02
5.3821e+03	5.3e+00	7.6531e-01	2.4e-02
5.3856e+03	5.4e+00	7.5376e-01	3.2e-02
5.3892e+03	5.4e+00	7.9414e-01	3.2e-02
5.3927e+03	5.4e+00	7.8312e-01	2.7e-02
5.3962e+03	5.4e+00	7.8793e-01	2.7e-02
5.3998e+03	5.4e+00	7.8216e-01	3.1e-02
5.4033e+03	5.5e+00	7.5988e-01	2.5e-02
5.4068e+03	5.5e+00	7.6003e-01	2.8e-02
5.4104e+03	5.5e+00	7.4072e-01	2.9e-02
5.4139e+03	5.5e+00	7.3612e-01	2.7e-02
5.4175e+03	5.5e+00	7.6200e-01	2.7e-02
5.4210e+03	5.6e+00	7.7305e-01	2.4e-02
5.4245e+03	5.6e+00	7.9075e-01	2.8e-02
5.4280e+03	5.6e+00	7.8911e-01	2.9e-02
5.4316e+03	5.6e+00	7.7945e-01	2.6e-02
5.4351e+03	5.6e+00	7.7819e-01	3.1e-02
