# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.7685e+03	6.8e+00	3.84510e+01	3.4e+00
5.7719e+03	6.8e+00	3.61787e+01	3.5e+00
5.7754e+03	6.8e+00	2.18740e+01	3.3e+00
5.7789e+03	6.8e+00	2.79406e+01	4.4e+00
5.7824e+03	6.8e+00	1.76712e+01	3.3e+00
5.7859e+03	6.8e+00	1.38024e+01	3.2e+00
5.7893e+03	6.8e+00	1.89060e+01	3.1e+00
5.7928e+03	6.8e+00	2.35158e+01	2.4e+00
5.7963e+03	6.8e+00	2.83539e+01	3.3e+00
5.7998e+03	6.8e+00	2.25055e+01	3.6e+00
5.8033e+03	6.8e+00	2.26392e+01	4.1e+00
5.8067e+03	6.8e+00	2.14186e+01	2.9e+00
5.8102e+03	6.8e+00	2.32328e+01	3.6e+00
5.8137e+03	6.8e+00	2.57921e+01	3.5e+00
5.8172e+03	6.9e+00	2.85010e+01	2.1e+00
5.8206e+03	6.9e+00	3.38227e+01	2.1e+00
