# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.5480e+03	2.4e+00	7.981090e+01	2.4e+00
5.5515e+03	2.4e+00	9.093247e+01	1.9e+00
5.5550e+03	2.4e+00	1.086491e+02	1.9e+00
5.5585e+03	2.4e+00	1.226854e+02	1.8e+00
5.5619e+03	2.4e+00	1.217273e+02	1.8e+00
5.5654e+03	2.4e+00	1.117094e+02	1.7e+00
5.5689e+03	2.4e+00	9.989704e+01	1.6e+00
5.5724e+03	2.4e+00	1.090870e+02	1.7e+00
5.5759e+03	2.4e+00	1.112231e+02	1.8e+00
5.5794e+03	2.4e+00	1.079278e+02	1.5e+00
5.5828e+03	2.4e+00	1.080604e+02	1.8e+00
5.5863e+03	2.4e+00	1.211341e+02	1.8e+00
5.5898e+03	2.4e+00	1.289336e+02	2.3e+00
5.5933e+03	2.4e+00	1.446424e+02	2.1e+00
5.5968e+03	2.4e+00	1.636229e+02	2.4e+00
5.6002e+03	2.4e+00	1.822127e+02	2.2e+00
5.6037e+03	2.4e+00	1.984318e+02	2.2e+00
5.6072e+03	2.4e+00	1.894825e+02	2.7e+00
5.6107e+03	2.4e+00	1.497080e+02	2.8e+00
5.6142e+03	2.4e+00	1.013127e+02	2.5e+00
5.6176e+03	2.4e+00	6.464539e+01	1.7e+00
5.6211e+03	2.4e+00	5.849540e+01	1.6e+00
5.6246e+03	2.4e+00	6.269851e+01	1.6e+00
5.6281e+03	2.4e+00	6.312105e+01	2.1e+00
5.6315e+03	2.4e+00	6.290091e+01	1.5e+00
5.6350e+03	2.4e+00	6.791785e+01	2.3e+00
5.6385e+03	2.4e+00	7.267444e+01	1.9e+00
5.6420e+03	2.4e+00	7.650486e+01	1.6e+00
5.6454e+03	2.4e+00	8.133813e+01	1.7e+00
5.6489e+03	2.4e+00	9.394530e+01	1.7e+00
5.6524e+03	2.4e+00	9.056866e+01	2.1e+00
5.6559e+03	2.4e+00	9.327472e+01	1.9e+00
5.6593e+03	2.4e+00	8.666317e+01	1.9e+00
5.6628e+03	2.4e+00	8.248337e+01	1.7e+00
5.6663e+03	2.4e+00	8.918403e+01	2.0e+00
5.6698e+03	2.4e+00	9.858382e+01	2.1e+00
5.6732e+03	2.4e+00	9.885046e+01	1.9e+00
5.6767e+03	2.4e+00	1.009707e+02	1.7e+00
5.6802e+03	2.4e+00	1.044741e+02	1.7e+00
5.6836e+03	2.4e+00	1.034993e+02	1.8e+00
5.6871e+03	2.4e+00	1.020618e+02	2.0e+00
5.6906e+03	2.4e+00	9.886186e+01	1.4e+00
5.6940e+03	2.4e+00	9.668993e+01	1.6e+00
5.6975e+03	2.4e+00	8.479459e+01	2.0e+00
5.7010e+03	2.4e+00	7.777769e+01	2.1e+00
5.7045e+03	2.4e+00	7.262442e+01	1.6e+00
5.7079e+03	2.4e+00	7.119833e+01	2.1e+00
5.7114e+03	2.4e+00	6.325266e+01	1.5e+00
5.7149e+03	2.4e+00	6.535611e+01	1.7e+00
5.7183e+03	2.4e+00	6.267696e+01	1.8e+00
5.7218e+03	2.4e+00	5.782767e+01	1.6e+00
5.7252e+03	2.4e+00	6.231812e+01	1.8e+00
5.7287e+03	2.4e+00	6.369203e+01	2.1e+00
5.7322e+03	2.4e+00	6.454441e+01	1.9e+00
5.7356e+03	2.4e+00	6.887972e+01	1.8e+00
5.7391e+03	2.4e+00	7.080822e+01	1.8e+00
5.7426e+03	2.4e+00	7.160986e+01	1.2e+00
5.7460e+03	2.4e+00	6.740466e+01	1.9e+00
5.7495e+03	2.4e+00	6.799703e+01	1.5e+00
5.7529e+03	2.4e+00	6.733518e+01	2.1e+00
5.7564e+03	2.4e+00	7.275968e+01	1.8e+00
5.7599e+03	2.4e+00	8.552437e+01	1.6e+00
5.7633e+03	2.4e+00	8.749741e+01	1.6e+00
5.7668e+03	2.4e+00	8.652038e+01	1.3e+00
5.7702e+03	2.4e+00	7.993622e+01	1.8e+00
5.7737e+03	2.4e+00	6.225832e+01	1.3e+00
5.7772e+03	2.4e+00	5.623726e+01	1.2e+00
5.7806e+03	2.4e+00	5.756700e+01	1.9e+00
5.7841e+03	2.4e+00	5.755227e+01	1.7e+00
5.7875e+03	2.4e+00	5.675706e+01	1.4e+00
5.7910e+03	2.4e+00	6.039631e+01	1.6e+00
5.7944e+03	2.4e+00	6.210361e+01	1.5e+00
5.7979e+03	2.4e+00	6.341111e+01	1.4e+00
5.8014e+03	2.4e+00	6.466436e+01	1.5e+00
5.8048e+03	2.4e+00	6.440619e+01	1.7e+00
5.8083e+03	2.4e+00	6.999397e+01	1.5e+00
5.8117e+03	2.4e+00	6.913397e+01	1.8e+00
5.8152e+03	2.4e+00	7.215329e+01	1.7e+00
