# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.1017e+03	2.4e+00	8.66758e+04	2.1e+03
5.1052e+03	2.4e+00	8.65135e+04	1.9e+03
5.1088e+03	2.4e+00	8.60386e+04	1.9e+03
5.1123e+03	2.4e+00	8.56852e+04	1.8e+03
5.1158e+03	2.4e+00	8.52713e+04	1.6e+03
5.1194e+03	2.4e+00	8.51221e+04	2.2e+03
5.1229e+03	2.4e+00	8.42876e+04	1.7e+03
5.1265e+03	2.4e+00	8.44260e+04	1.7e+03
5.1300e+03	2.4e+00	8.31273e+04	1.7e+03
5.1335e+03	2.4e+00	8.23062e+04	1.7e+03
5.1371e+03	2.4e+00	8.22265e+04	1.8e+03
5.1406e+03	2.4e+00	8.24338e+04	1.5e+03
5.1441e+03	2.4e+00	8.11448e+04	1.7e+03
5.1477e+03	2.4e+00	8.10243e+04	1.8e+03
5.1512e+03	2.4e+00	8.00618e+04	1.5e+03
5.1548e+03	2.4e+00	7.97763e+04	1.8e+03
5.1583e+03	2.4e+00	7.86263e+04	1.7e+03
5.1618e+03	2.4e+00	7.87992e+04	1.5e+03
5.1654e+03	2.4e+00	7.85483e+04	1.3e+03
5.1689e+03	2.4e+00	7.79218e+04	1.3e+03
5.1724e+03	2.4e+00	7.71112e+04	1.6e+03
5.1760e+03	2.4e+00	7.67798e+04	1.7e+03
5.1795e+03	2.4e+00	7.70450e+04	1.7e+03
5.1830e+03	2.4e+00	7.69895e+04	1.5e+03
5.1866e+03	2.4e+00	7.74224e+04	1.8e+03
5.1901e+03	2.4e+00	7.60977e+04	1.7e+03
5.1936e+03	2.4e+00	7.59610e+04	1.8e+03
5.1971e+03	2.4e+00	7.61781e+04	1.5e+03
5.2007e+03	2.4e+00	7.51368e+04	1.9e+03
5.2042e+03	2.4e+00	7.54779e+04	1.6e+03
5.2077e+03	2.4e+00	7.56499e+04	1.7e+03
5.2113e+03	2.4e+00	7.51150e+04	1.7e+03
5.2148e+03	2.4e+00	7.41520e+04	1.8e+03
5.2183e+03	2.4e+00	7.40263e+04	2.0e+03
5.2219e+03	2.4e+00	7.39019e+04	1.7e+03
5.2254e+03	2.4e+00	7.36650e+04	1.5e+03
5.2289e+03	2.4e+00	7.28901e+04	1.6e+03
5.2324e+03	2.4e+00	7.19904e+04	1.5e+03
5.2360e+03	2.4e+00	7.14925e+04	1.9e+03
5.2395e+03	2.4e+00	7.13149e+04	1.8e+03
5.2430e+03	2.4e+00	7.11123e+04	1.4e+03
5.2465e+03	2.4e+00	7.09426e+04	1.4e+03
5.2501e+03	2.4e+00	7.04964e+04	1.6e+03
5.2536e+03	2.4e+00	6.93144e+04	1.4e+03
5.2571e+03	2.4e+00	6.89124e+04	1.5e+03
5.2606e+03	2.4e+00	6.89326e+04	1.5e+03
5.2641e+03	2.4e+00	6.76310e+04	1.4e+03
5.2677e+03	2.4e+00	6.74716e+04	1.6e+03
5.2712e+03	2.4e+00	6.72307e+04	1.7e+03
5.2747e+03	2.4e+00	6.63985e+04	1.5e+03
5.2782e+03	2.4e+00	6.65723e+04	1.5e+03
5.2817e+03	2.4e+00	6.58998e+04	1.3e+03
5.2853e+03	2.4e+00	6.59869e+04	1.2e+03
5.2888e+03	2.4e+00	6.61232e+04	1.5e+03
5.2923e+03	2.4e+00	6.48583e+04	1.6e+03
5.2958e+03	2.4e+00	6.48149e+04	1.5e+03
5.2993e+03	2.4e+00	6.51761e+04	1.5e+03
5.3029e+03	2.4e+00	6.40819e+04	1.2e+03
5.3064e+03	2.4e+00	6.37532e+04	1.4e+03
5.3099e+03	2.4e+00	6.45069e+04	1.4e+03
5.3134e+03	2.4e+00	6.41802e+04	1.3e+03
5.3169e+03	2.4e+00	6.32560e+04	1.4e+03
5.3204e+03	2.4e+00	6.24888e+04	1.6e+03
5.3240e+03	2.4e+00	6.15598e+04	1.2e+03
5.3275e+03	2.4e+00	6.18095e+04	1.6e+03
5.3310e+03	2.4e+00	6.18174e+04	1.2e+03
5.3345e+03	2.4e+00	6.11314e+04	1.1e+03
5.3380e+03	2.4e+00	6.13355e+04	1.2e+03
5.3415e+03	2.4e+00	6.19158e+04	1.1e+03
5.3450e+03	2.4e+00	6.08883e+04	1.1e+03
5.3485e+03	2.4e+00	6.00283e+04	1.4e+03
