# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.5473e+03	2.4e+00	4.97532e+05	1.0e+04
4.5509e+03	2.4e+00	4.96732e+05	9.2e+03
4.5545e+03	2.4e+00	4.96591e+05	9.3e+03
4.5581e+03	2.4e+00	4.95955e+05	1.0e+04
4.5617e+03	2.4e+00	4.91923e+05	1.0e+04
4.5653e+03	2.4e+00	4.90715e+05	9.8e+03
4.5689e+03	2.4e+00	4.89512e+05	8.5e+03
4.5725e+03	2.4e+00	4.84703e+05	9.8e+03
4.5762e+03	2.4e+00	4.79306e+05	9.8e+03
4.5798e+03	2.4e+00	4.77917e+05	9.0e+03
4.5834e+03	2.4e+00	4.71249e+05	9.0e+03
4.5870e+03	2.4e+00	4.72740e+05	9.8e+03
4.5906e+03	2.4e+00	4.73796e+05	8.7e+03
4.5942e+03	2.4e+00	4.71812e+05	8.9e+03
4.5978e+03	2.4e+00	4.70458e+05	8.9e+03
4.6014e+03	2.4e+00	4.72583e+05	9.3e+03
4.6050e+03	2.4e+00	4.68761e+05	8.9e+03
4.6086e+03	2.4e+00	4.67275e+05	9.2e+03
4.6122e+03	2.4e+00	4.61102e+05	7.7e+03
4.6158e+03	2.4e+00	4.59073e+05	9.3e+03
4.6194e+03	2.4e+00	4.55545e+05	9.1e+03
4.6230e+03	2.4e+00	4.54522e+05	8.6e+03
4.6266e+03	2.4e+00	4.54032e+05	8.3e+03
4.6302e+03	2.4e+00	4.49111e+05	7.9e+03
4.6338e+03	2.4e+00	4.49122e+05	7.7e+03
4.6374e+03	2.4e+00	4.47866e+05	7.7e+03
4.6410e+03	2.4e+00	4.46577e+05	8.1e+03
4.6446e+03	2.4e+00	4.45929e+05	7.3e+03
4.6482e+03	2.4e+00	4.42010e+05	7.3e+03
4.6518e+03	2.4e+00	4.41297e+05	7.8e+03
4.6554e+03	2.4e+00	4.38300e+05	7.7e+03
4.6590e+03	2.4e+00	4.36262e+05	7.2e+03
4.6626e+03	2.4e+00	4.33729e+05	7.4e+03
4.6662e+03	2.4e+00	4.30270e+05	7.3e+03
4.6698e+03	2.4e+00	4.27564e+05	7.0e+03
4.6734e+03	2.4e+00	4.24794e+05	8.3e+03
4.6770e+03	2.4e+00	4.23448e+05	7.2e+03
4.6806e+03	2.4e+00	4.21296e+05	6.8e+03
4.6842e+03	2.4e+00	4.20865e+05	7.1e+03
4.6878e+03	2.4e+00	4.16085e+05	6.6e+03
4.6914e+03	2.4e+00	4.14586e+05	6.2e+03
4.6950e+03	2.4e+00	4.12973e+05	6.0e+03
4.6986e+03	2.4e+00	4.11958e+05	6.7e+03
4.7022e+03	2.4e+00	4.11097e+05	6.2e+03
4.7057e+03	2.4e+00	4.07467e+05	6.5e+03
4.7093e+03	2.4e+00	4.04616e+05	5.7e+03
4.7129e+03	2.4e+00	4.05959e+05	6.3e+03
4.7165e+03	2.4e+00	4.02137e+05	5.8e+03
4.7201e+03	2.4e+00	4.01038e+05	6.3e+03
4.7237e+03	2.4e+00	3.98647e+05	5.5e+03
4.7273e+03	2.4e+00	3.95263e+05	6.3e+03
4.7309e+03	2.4e+00	3.95229e+05	5.6e+03
4.7345e+03	2.4e+00	3.90355e+05	6.2e+03
4.7381e+03	2.4e+00	3.89083e+05	5.0e+03
4.7416e+03	2.4e+00	3.86134e+05	4.9e+03
4.7452e+03	2.4e+00	3.84078e+05	5.1e+03
4.7488e+03	2.4e+00	3.84020e+05	4.9e+03
4.7524e+03	2.4e+00	3.80160e+05	5.4e+03
4.7560e+03	2.4e+00	3.76754e+05	4.8e+03
4.7596e+03	2.4e+00	3.73542e+05	6.0e+03
4.7632e+03	2.4e+00	3.70552e+05	5.2e+03
4.7667e+03	2.4e+00	3.66325e+05	5.4e+03
4.7703e+03	2.4e+00	3.65208e+05	5.2e+03
4.7739e+03	2.4e+00	3.62046e+05	5.0e+03
4.7775e+03	2.4e+00	3.61908e+05	5.0e+03
4.7811e+03	2.4e+00	3.60648e+05	4.8e+03
4.7847e+03	2.4e+00	3.58366e+05	4.3e+03
4.7882e+03	2.4e+00	3.56205e+05	4.9e+03
4.7918e+03	2.4e+00	3.55846e+05	5.0e+03
4.7954e+03	2.4e+00	3.53569e+05	5.4e+03
4.7990e+03	2.4e+00	3.51289e+05	3.9e+03
4.8026e+03	2.4e+00	3.47107e+05	5.2e+03
4.8062e+03	2.4e+00	3.47124e+05	4.9e+03
4.8097e+03	2.4e+00	3.43461e+05	3.3e+03
4.8133e+03	2.4e+00	3.42338e+05	4.7e+03
4.8169e+03	2.4e+00	3.37752e+05	4.4e+03
4.8205e+03	2.4e+00	3.34148e+05	4.0e+03
4.8240e+03	2.4e+00	3.29189e+05	3.8e+03
4.8276e+03	2.4e+00	3.27630e+05	3.8e+03
4.8312e+03	2.4e+00	3.20750e+05	4.0e+03
4.8348e+03	2.4e+00	3.14077e+05	4.5e+03
4.8384e+03	2.4e+00	3.04055e+05	3.1e+03
4.8419e+03	2.4e+00	2.91074e+05	3.0e+03
4.8455e+03	2.4e+00	2.73772e+05	3.5e+03
4.8491e+03	2.4e+00	2.53659e+05	3.4e+03
4.8527e+03	2.4e+00	2.24137e+05	2.2e+03
4.8562e+03	2.4e+00	1.89832e+05	2.0e+03
4.8598e+03	2.4e+00	1.58031e+05	1.6e+03
4.8634e+03	2.4e+00	1.51797e+05	1.8e+03
4.8669e+03	2.4e+00	1.69343e+05	2.2e+03
4.8705e+03	2.4e+00	2.04133e+05	2.9e+03
4.8741e+03	2.4e+00	2.31559e+05	2.7e+03
4.8777e+03	2.4e+00	2.55610e+05	2.8e+03
4.8812e+03	2.4e+00	2.72416e+05	3.4e+03
4.8848e+03	2.4e+00	2.82848e+05	3.6e+03
4.8884e+03	2.4e+00	2.91347e+05	3.3e+03
4.8919e+03	2.4e+00	2.94790e+05	3.6e+03
4.8955e+03	2.4e+00	2.99828e+05	4.2e+03
4.8991e+03	2.4e+00	3.01198e+05	3.3e+03
4.9026e+03	2.4e+00	3.02877e+05	3.6e+03
4.9062e+03	2.4e+00	3.04191e+05	3.4e+03
4.9098e+03	2.4e+00	3.04629e+05	3.7e+03
4.9133e+03	2.4e+00	3.02401e+05	3.2e+03
4.9169e+03	2.4e+00	3.02741e+05	3.6e+03
4.9205e+03	2.4e+00	2.99914e+05	3.3e+03
4.9240e+03	2.4e+00	2.99719e+05	2.8e+03
4.9276e+03	2.4e+00	2.99400e+05	3.1e+03
4.9312e+03	2.4e+00	3.00087e+05	3.1e+03
4.9347e+03	2.4e+00	3.01703e+05	3.6e+03
4.9383e+03	2.4e+00	3.00899e+05	3.4e+03
4.9419e+03	2.4e+00	2.99783e+05	2.8e+03
4.9454e+03	2.4e+00	2.99069e+05	2.9e+03
4.9490e+03	2.4e+00	2.98130e+05	2.7e+03
4.9525e+03	2.4e+00	2.98161e+05	2.7e+03
4.9561e+03	2.4e+00	2.96051e+05	2.7e+03
4.9597e+03	2.4e+00	2.95043e+05	3.5e+03
4.9632e+03	2.4e+00	2.92709e+05	2.8e+03
4.9668e+03	2.4e+00	2.92802e+05	3.0e+03
4.9703e+03	2.4e+00	2.92050e+05	2.5e+03
4.9739e+03	2.4e+00	2.91337e+05	3.0e+03
4.9775e+03	2.4e+00	2.89777e+05	2.6e+03
4.9810e+03	2.4e+00	2.87602e+05	2.6e+03
4.9846e+03	2.4e+00	2.87103e+05	2.5e+03
4.9881e+03	2.4e+00	2.85256e+05	2.9e+03
4.9917e+03	2.4e+00	2.83443e+05	2.4e+03
