# lambda [A]	Dlambda [A]	specval [counts]
6.924410671279295457e+03	8.684685802774171348e-01	1.647147875353912809e+02
6.926743707156531855e+03	8.682140393705739534e-01	1.577881677398094382e+02
6.929076525444335857e+03	8.679623825069742171e-01	1.649979279548201134e+02
6.931409126142711102e+03	8.677136448810580660e-01	1.424003423318459909e+02
6.933741509251654861e+03	8.674678618022576559e-01	1.265282724160164776e+02
6.936073674771168044e+03	8.672250686944663611e-01	1.263346724769198062e+02
6.938405622701251559e+03	8.669853010944206240e-01	1.020164555719007211e+02
6.940737353041903589e+03	8.667485946510432582e-01	1.027082715180364829e+02
6.943068865793126861e+03	8.665149851240349088e-01	9.872719401079498880e+01
6.945400160954917737e+03	8.662845083831152149e-01	1.040598666273224921e+02
6.947731238527279856e+03	8.660572004064788221e-01	1.009123628762262683e+02
6.950062098510210490e+03	8.658330972798935488e-01	1.045345568373008405e+02
6.952392740903711456e+03	8.656122351955786165e-01	1.118860669311266349e+02
6.954723165707780936e+03	8.653946504506413451e-01	1.334959037252145606e+02
6.957053372922420749e+03	8.651803794462050723e-01	8.477828495006516505e+02
6.959383362547629986e+03	8.649694586859806300e-01	1.055408816891748984e+03
6.961713134583408646e+03	8.647619247749211979e-01	1.022911938432604984e+03
6.964042689029756730e+03	8.645578144182648472e-01	1.023137228499991920e+03
6.966372025886675146e+03	8.643571644196987869e-01	1.010289324292511310e+03
6.968701145154162077e+03	8.641600116803720422e-01	2.479599808128047584e+02
6.971030046832219341e+03	8.639663931974645994e-01	1.183241594027291370e+02
6.973358730920845119e+03	8.637763460627095879e-01	1.130498471372619349e+02
6.975687197420042139e+03	8.635899074609478809e-01	1.179658418594196974e+02
6.978015446329806764e+03	8.634071146688824250e-01	9.701668405617327551e+01
6.980343477650142631e+03	8.632280050534627547e-01	1.027536089814608999e+02
6.982671291381047013e+03	8.630526160702787219e-01	1.066399325500686217e+02
6.984998887522521727e+03	8.628809852622515431e-01	1.010786540252106676e+02
6.987326266074564955e+03	8.627131502580293043e-01	9.341518727977368997e+01
6.989653427037178517e+03	8.625491487703830229e-01	1.002525911217745858e+02
6.991980370410360592e+03	8.623890185947857834e-01	1.007127577718257498e+02
6.994307096194113910e+03	8.622327976074394273e-01	9.139440211966804384e+01
6.996633604388435742e+03	8.620805237640526419e-01	9.369289337901085446e+01
6.998959894993326998e+03	8.619322350979032876e-01	1.022538672331227190e+02
7.001285968008787677e+03	8.617879697183290499e-01	1.013203617015466307e+02
7.003611823434818689e+03	8.616477658088572689e-01	9.746304105954666852e+01
7.005937461271419124e+03	8.615116616256981441e-01	1.113925984187009988e+02
7.008262881518588983e+03	8.613796954957109175e-01	1.011361439431613292e+02
7.010588084176327357e+03	8.612519058148082607e-01	9.637014637915105197e+01
7.012913069244636972e+03	8.611283310461970153e-01	9.581272713993109846e+01
7.015237836723515102e+03	8.610090097184048830e-01	8.576103525133325434e+01
7.017562386612963564e+03	8.608939804235977711e-01	1.070813705147681532e+02
7.019886718912980541e+03	8.607832818154521615e-01	1.125177431301673607e+02
7.022210833623567851e+03	8.606769526076147869e-01	1.446873487894209802e+02
7.024534730744723674e+03	8.605750315714296717e-01	1.928106639841787171e+02
7.026858410276450741e+03	8.604775575342353822e-01	1.946374286303540373e+02
7.029181872218745411e+03	8.603845693772930181e-01	1.998847650218923491e+02
7.031505116571611325e+03	8.602961060339709976e-01	1.789605703947179904e+02
7.033828143335045752e+03	8.602122064873716223e-01	1.378330724033655201e+02
7.036150952509050512e+03	8.601329097686926106e-01	1.016974777984497678e+02
7.038473544093623786e+03	8.600582549548324574e-01	1.041614679379055985e+02
7.040795918088767394e+03	8.599882811666824667e-01	9.445326507012708817e+01
7.043118074494480425e+03	8.599230275666289725e-01	1.009348734679340396e+02
7.045440013310761969e+03	8.598625333566606299e-01	1.101587165523254725e+02
7.047761734537614757e+03	8.598068377763626868e-01	1.034687849574801248e+02
7.050083238175036058e+03	8.597559801002117030e-01	1.091377182772801149e+02
7.052404524223027693e+03	8.597099996361383667e-01	1.149597396442356683e+02
7.054725592681587841e+03	8.596689357226050543e-01	1.124265821329595099e+02
7.057046443550718323e+03	8.596328277267698548e-01	2.313454864541961342e+02
7.059367076830418227e+03	8.596017150422575748e-01	6.671456751196495816e+02
7.061687492520687556e+03	8.595756370867199125e-01	6.893044527275252449e+02
7.064007690621526308e+03	8.595546332995643857e-01	6.584119285333634934e+02
7.066327671132935393e+03	8.595387431396390721e-01	6.871680291660940156e+02
7.068647434054912992e+03	8.595280060830280400e-01	4.816784290137817379e+02
7.070966979387460924e+03	8.595224616204311108e-01	1.174127599639051738e+02
7.073286307130577370e+03	8.595221492551849973e-01	1.136635407925013226e+02
7.075605417284264149e+03	8.595271085004461131e-01	1.090169139717971944e+02
7.077924309848520352e+03	8.595373788770747092e-01	1.076415017984438833e+02
7.080242984823346887e+03	8.595529999110272934e-01	1.078470746534965627e+02
7.082561442208741028e+03	8.595740111308723952e-01	1.050028611834010945e+02
7.084879682004706410e+03	8.596004520657504200e-01	1.095432854081049072e+02
7.087197704211240307e+03	8.596323622421671029e-01	1.133898897123177960e+02
7.089515508828345446e+03	8.596697811821737423e-01	1.055497838656726088e+02
7.091833095856018190e+03	8.597127484003410647e-01	1.192401615208637793e+02
7.094150465294261267e+03	8.597613034015005873e-01	1.058835316297554101e+02
7.096467617143073767e+03	8.598154856781230482e-01	1.071942626953293569e+02
7.098784551402456600e+03	8.598753347078449405e-01	1.096096794958836256e+02
7.101101268072407947e+03	8.599408899503859782e-01	1.035459237306329783e+02
7.103417767152929628e+03	8.600121908459201769e-01	1.193576849127491784e+02
7.105734048644019822e+03	8.600892768113018727e-01	9.616351230083026280e+01
7.108050112545680349e+03	8.601721872384735512e-01	9.583068393316851541e+01
7.110365958857910300e+03	8.602609614909274560e-01	9.482540918064476898e+01
7.112681587580709675e+03	8.603556389016978612e-01	1.022092321667753509e+02
7.114996998714078472e+03	8.604562587706292565e-01	1.169378226557138731e+02
7.117312192258017603e+03	8.605628603610540051e-01	1.127900335413652186e+02
7.119627168212525248e+03	8.606754828979445993e-01	1.042621796195724926e+02
7.121941926577603226e+03	8.607941655645255929e-01	1.053149709261964801e+02
7.124256467353249718e+03	8.609189475002776426e-01	1.159300904508642276e+02
7.126570790539467453e+03	8.610498677971732961e-01	1.120922381380560324e+02
7.128884896136253701e+03	8.611869654980883748e-01	1.267082646755913089e+02
7.131198784143609373e+03	8.613302795929677069e-01	1.094957956642648753e+02
7.133512454561534469e+03	8.614798490170191281e-01	1.007734267712857275e+02
7.135825907390029897e+03	8.616357126472652395e-01	1.111120832751348217e+02
7.138139142629093840e+03	8.617979093001338908e-01	1.433005547016298635e+02
7.140452160278729025e+03	8.619664777283817525e-01	1.777129113936623241e+02
7.142764960338931814e+03	8.621414566186199613e-01	1.776009954362841654e+02
7.145077542809704937e+03	8.623228845881242277e-01	1.775606534908598064e+02
7.147389907691047483e+03	8.625108001824799420e-01	1.681764106103625238e+02
7.149702054982960362e+03	8.627052418723960558e-01	1.204790528835962533e+02
7.152013984685441756e+03	8.629062480511335842e-01	1.010766523978562077e+02
7.154325696798492572e+03	8.631138570315162184e-01	1.106380955242530746e+02
7.156637191322113722e+03	8.633281070430610660e-01	1.026360540944448161e+02
7.158948468256304295e+03	8.635490362293123390e-01	9.308584123824033441e+01
7.161259527601064292e+03	8.637766826451461766e-01	9.423584357661967204e+01
7.163570369356393712e+03	8.640110842533751390e-01	1.018987103497246238e+02
7.165880993522293466e+03	8.642522789224857949e-01	1.051300603761605004e+02
7.168191400098761733e+03	8.645003044234788048e-01	1.072852775829211538e+02
7.170501589085800333e+03	8.647551984272020542e-01	9.761493766687338791e+01
7.172811560483407447e+03	8.650169985013718144e-01	1.053815230526993219e+02
7.175121314291584895e+03	8.652857421079394040e-01	1.027566434191657549e+02
7.177430850510331766e+03	8.655614665998604407e-01	1.013809971471446119e+02
7.179740169139648060e+03	8.658442092187033090e-01	1.134908103866519582e+02
7.182049270179533778e+03	8.661340070916201395e-01	8.642634941352608280e+01
7.184358153629989829e+03	8.664308972284362476e-01	1.153054665956017288e+02
7.186666819491014394e+03	8.667349165189649485e-01	9.914420685882217299e+01
7.188975267762609292e+03	8.670461017301143158e-01	1.110645605220930889e+02
7.191283498444773613e+03	8.673644895031543678e-01	1.159828768675440074e+02
7.193591511537507358e+03	8.676901163508760062e-01	9.784440831942423245e+01
7.195899307040810527e+03	8.680230186545765392e-01	1.146439232265781385e+02
7.198206884954684028e+03	8.683632326616255170e-01	1.082771199902040564e+02
7.200514245279125134e+03	8.687107944823756478e-01	1.142713240767133556e+02
7.202821388014138392e+03	8.690657400877778160e-01	1.395795074673843601e+02
7.205128313159719255e+03	8.694281053059911279e-01	1.252070879484256807e+02
7.207435020715870451e+03	8.697979258202548358e-01	1.321728700068373996e+02
7.209741510682590160e+03	8.701752371657474061e-01	1.054138282297697486e+02
7.212047783059881112e+03	8.705600747269414130e-01	1.076100607444161028e+02
7.214353837847740579e+03	8.709524737350095025e-01	1.184540077399158804e+02
7.216659675046169468e+03	8.713524692650473913e-01	1.221573834358510027e+02
7.218965294655167781e+03	8.717600962330503966e-01	1.021531666292891458e+02
7.221270696674737337e+03	8.721753893940114022e-01	1.301974521182656588e+02
7.223575881104874497e+03	8.725983833383147426e-01	9.671416402906162091e+01
7.225880847945581991e+03	8.730291124896693011e-01	1.154630519085075662e+02
7.228185597196858907e+03	8.734676111023969014e-01	9.869361180636042263e+01
7.230490128858706157e+03	8.739139132587788739e-01	1.047267877070255082e+02
7.232794442931121921e+03	8.743680528663876350e-01	1.083378880877845774e+02
7.235098539414107108e+03	8.748300636552811538e-01	1.208272228405409976e+02
7.237402418307662629e+03	8.752999791760788240e-01	1.298670291877853344e+02
7.239706079611787573e+03	8.757778327967230547e-01	1.182366266210227792e+02
7.242009523326481030e+03	8.762636577005200600e-01	1.265413452549565534e+02
7.244312749451745731e+03	8.767574868830495527e-01	1.266382818703171296e+02
7.246615757987578036e+03	8.772593531503272146e-01	1.090590744089926716e+02
7.248918548933981583e+03	8.777692891156935184e-01	1.215876563773074679e+02
7.251221122290953645e+03	8.782873271978751673e-01	1.152414961909118034e+02
7.253523478058496039e+03	8.788134996183726289e-01	1.104549013169441025e+02
7.255825616236607857e+03	8.793478383990503966e-01	1.188181369474885258e+02
7.258127536825289098e+03	8.798903753596711841e-01	1.039400310036235737e+02
7.260429239824538854e+03	8.804411421159952233e-01	1.109309942138032596e+02
7.262730725234358943e+03	8.810001700766633137e-01	1.966423414211545548e+02
7.265031993054749364e+03	8.815674904417031277e-01	2.824932900557698758e+02
7.267333043285708300e+03	8.821431342000296549e-01	3.018963430322646104e+02
7.269633875927237568e+03	8.827271321268049808e-01	3.304586354520998270e+02
7.271934490979335351e+03	8.833195147818081461e-01	3.069747141605160436e+02
7.274234888442003466e+03	8.839203125067309763e-01	2.287001388201564112e+02
7.276535068315241006e+03	8.845295554236050073e-01	1.424846135716670119e+02
7.278835030599047968e+03	8.851472734320126046e-01	1.217451157508256046e+02
7.281134775293424354e+03	8.857734962076372343e-01	1.127007678244269044e+02
7.283434302398371074e+03	8.864082531997047321e-01	1.135821151186022178e+02
7.285733611913886307e+03	8.870515736292828857e-01	1.008214779098560712e+02
7.288032703839971873e+03	8.877034864870027020e-01	9.687432446912609407e+01
7.290331578176626863e+03	8.883640205312772764e-01	9.743676514449990123e+01
7.292630234923851276e+03	8.890332042866653239e-01	1.164985819481360636e+02
7.294928674081645113e+03	8.897110660410043614e-01	1.055150836163549855e+02
7.297226895650008373e+03	8.903976338448800210e-01	1.095594065200251634e+02
7.299524899628941057e+03	8.910929355085963621e-01	1.064009868827746601e+02
7.301822686018444074e+03	8.917969986010515493e-01	1.185112519074186821e+02
7.304120254818515605e+03	8.925098504478715666e-01	1.165799144722687117e+02
7.306417606029158378e+03	8.932315181294624429e-01	1.097099885896715392e+02
7.308714739650368756e+03	8.939620284797110683e-01	1.306610717054846873e+02
7.311011655682150376e+03	8.947014080838546768e-01	1.361875617847489934e+02
7.313308354124499601e+03	8.954496832771988712e-01	1.238976853026811114e+02
7.315604834977420069e+03	8.962068801435472132e-01	1.198695593543271372e+02
7.317901098240909050e+03	8.969730245134132085e-01	1.124692200241780426e+02
7.320197143914968365e+03	8.977481419627955095e-01	1.134321868066703018e+02
7.322492971999597103e+03	8.985322578115303438e-01	1.089199258395873215e+02
7.324788582494795264e+03	8.993253971218262421e-01	1.247373436288074942e+02
7.327083975400561940e+03	9.001275846971533712e-01	1.122859887772845155e+02
7.329379150716899858e+03	9.009388450806269377e-01	1.164664009868103705e+02
7.331674108443806290e+03	9.017592025536990130e-01	1.040956555621417010e+02
7.333968848581283055e+03	9.025886811351345740e-01	1.074977529848726761e+02
7.336263371129328334e+03	9.034273045794446455e-01	1.119544554798846434e+02
7.338557676087943946e+03	9.042750963761070349e-01	1.106895891208164215e+02
7.340851763457128982e+03	9.051320797479630587e-01	1.163977200208549050e+02
7.343145633236883441e+03	9.059982776504336144e-01	1.222465167459192372e+02
7.345439285427207324e+03	9.068737127704293854e-01	1.319370500246316738e+02
7.347732720028101539e+03	9.077584075251309281e-01	1.387458586111045520e+02
7.350025937039564269e+03	9.086523840611312464e-01	1.305137071395989210e+02
7.352318936461597332e+03	9.095556642536821723e-01	1.268128234357378545e+02
7.354611718294198909e+03	9.104682697053954055e-01	1.165150169863594840e+02
7.356904282537370818e+03	9.113902217456357757e-01	1.312733981126004892e+02
7.359196629191112152e+03	9.123215414296972359e-01	1.008439828354297418e+02
7.361488758255422908e+03	9.132622495380291472e-01	1.231604474889021219e+02
7.363780669730303089e+03	9.142123665754109396e-01	1.448333391904499194e+02
7.366072363615752693e+03	9.151719127704189827e-01	1.612501846125841212e+02
7.368363839911772629e+03	9.161409080745613887e-01	1.792675015287570091e+02
7.370655098618361080e+03	9.171193721618062789e-01	1.892748941231089930e+02
7.372946139735519864e+03	9.181073244281736656e-01	3.279724059717947284e+02
7.375236963263248072e+03	9.191047839907979800e-01	8.995371316256107548e+02
7.377527569201546612e+03	9.201117696879840269e-01	1.132429147448752474e+03
7.379817957550412757e+03	9.211283000782929387e-01	1.043495926534946420e+03
7.382108128309850144e+03	9.221543934403194642e-01	1.047583008731847258e+03
7.384398081479856046e+03	9.231900677725497495e-01	7.784550615969459386e+02
7.386687817060432280e+03	9.242353407928527442e-01	4.403340786852485280e+02
7.388977335051577938e+03	9.252902299379370810e-01	1.477345766411162344e+02
7.391266635453293020e+03	9.263547523638893111e-01	1.293138565216955840e+02
7.393555718265577525e+03	9.274289249452225548e-01	1.223674715583536425e+02
7.395844583488431454e+03	9.285127642749912980e-01	1.249955528183585187e+02
7.398133231121854806e+03	9.296062866650603995e-01	1.199737970328757797e+02
7.400421661165848491e+03	9.307095081453898855e-01	1.154819244593018652e+02
7.402709873620410690e+03	9.318224444645791804e-01	1.073368775065450365e+02
7.404997868485544132e+03	9.329451110896858079e-01	1.056926035880883603e+02
7.407285645761245178e+03	9.340775232060726241e-01	1.172941335780715661e+02
7.409573205447516557e+03	9.352196957178819936e-01	1.360858072747600147e+02
7.411860547544357360e+03	9.363716432481534735e-01	1.358761557092328758e+02
7.414147672051768495e+03	9.375333801386567245e-01	1.133475980911210854e+02
7.416434578969748145e+03	9.387049204504250843e-01	1.077087033254182842e+02
7.418721268298298128e+03	9.398862779640180243e-01	1.089266835214203297e+02
7.421007740037416625e+03	9.410774661797696172e-01	1.083006172385506716e+02
7.423293994187106364e+03	9.422784983180171325e-01	1.228573995123979756e+02
7.425580030747363708e+03	9.434893873197613967e-01	1.359510463978031964e+02
7.427865849718192294e+03	9.447101458469198132e-01	1.220872239459936566e+02
7.430151451099589394e+03	9.459407862826426650e-01	1.622217739004282464e+02
7.432436834891556828e+03	9.471813207321928552e-01	1.418074731258145675e+02
7.434722001094092775e+03	9.484317610231952633e-01	1.272519926632153897e+02
7.437006949707199055e+03	9.496921187062914438e-01	1.358494701305478429e+02
7.439291680730873850e+03	9.509624050557720087e-01	1.293914908764535312e+02
7.441576194165119887e+03	9.522426310703721031e-01	1.262105920880420342e+02
7.443860490009933528e+03	9.535328074735293091e-01	1.038230720354375478e+02
7.446144568265318412e+03	9.548329447147071436e-01	1.207029596469515127e+02
7.448428428931271810e+03	9.561430529696431924e-01	1.168491374876249722e+02
7.450712072007795541e+03	9.574631421414450116e-01	1.215409168089207128e+02
7.452995497494887786e+03	9.587932218613034463e-01	1.073742239617130423e+02
7.455278705392551274e+03	9.601333014894203322e-01	1.310663550396507162e+02
7.457561695700782366e+03	9.614833901157983087e-01	1.290900673263674605e+02
7.459844468419584700e+03	9.628434965612947538e-01	1.302213627903321367e+02
7.462127023548954639e+03	9.642136293787231249e-01	1.254291297109065653e+02
7.464409361088895821e+03	9.655937968533594429e-01	1.272194510594098915e+02
7.466691481039405517e+03	9.669840070045814251e-01	1.241644658663288681e+02
7.468973383400486455e+03	9.683842675864468008e-01	1.244378369751765092e+02
7.471255068172134997e+03	9.697945860891959979e-01	1.366633272980822653e+02
7.473536535354352964e+03	9.712149697399823367e-01	1.278188113055528703e+02
7.475817784947142172e+03	9.726454255043536223e-01	1.353698950148944391e+02
7.478098816950499895e+03	9.740859600872866508e-01	1.540610969538786890e+02
7.480379631364427041e+03	9.755365799344047906e-01	1.422232685406192729e+02
7.482660228188923611e+03	9.769972912332827164e-01	1.535668963305080581e+02
7.484940607423991423e+03	9.784680999146931901e-01	1.580249920840444418e+02
7.487220769069626840e+03	9.799490116539451012e-01	1.591522203396663429e+02
7.489500713125832590e+03	9.814400318719542771e-01	2.244045437091716906e+02
7.491780439592607763e+03	9.829411657372305600e-01	6.477726303357300139e+02
7.494059948469953270e+03	9.844524181664500162e-01	3.130887770305171216e+03
7.496339239757866380e+03	9.859737938265313861e-01	5.530176693839838663e+03
7.498618313456350734e+03	9.875052971357294318e-01	6.838070215425699644e+03
7.500897169565403601e+03	9.890469322650605744e-01	6.981871842446973460e+03
7.503175808085027711e+03	9.905987031401524145e-01	6.528812539438736167e+03
7.505454229015219425e+03	9.921606134422193968e-01	4.562749836627580407e+03
7.507732432355981473e+03	9.937326666100537720e-01	3.554322804532719601e+03
7.510010418107312944e+03	9.953148658412841465e-01	2.419394436723003764e+03
7.512288186269214748e+03	9.969072140942650817e-01	2.054281758460029778e+03
7.514565736841685066e+03	9.985097140892530421e-01	1.710394608068245589e+03
7.516843069824725717e+03	1.000122368310252252e+00	9.718441508016763919e+02
7.519120185218334882e+03	1.001745179006844788e+00	5.073832413716558563e+02
7.521397083022515289e+03	1.003378148195421149e+00	2.234113284490615854e+02
7.523673763237263302e+03	1.005021277661284129e+00	1.583367824177572629e+02
7.525950225862582556e+03	1.006674568959919247e+00	1.556128076159413922e+02
7.528226470898470325e+03	1.008338023419160789e+00	1.462052322503881783e+02
7.530502498344928426e+03	1.010011642140535404e+00	1.625284535965624855e+02
7.532778308201955042e+03	1.011695426001264053e+00	1.302816154269961260e+02
7.535053900469551991e+03	1.013389375655851410e+00	1.384250354214469496e+02
7.537329275147717453e+03	1.015093491538063608e+00	1.396771275512204227e+02
7.539604432236453249e+03	1.016807773862499209e+00	1.459089549301683064e+02
7.541879371735758468e+03	1.018532222626597372e+00	1.271166618105971651e+02
7.544154093645634021e+03	1.020266837612266775e+00	1.480873538333954116e+02
7.546428597966078087e+03	1.022011618387955956e+00	1.290586284858365502e+02
7.548702884697092486e+03	1.023766564310364835e+00	1.342945986975055916e+02
7.550976953838675399e+03	1.025531674526164894e+00	1.346205354112076407e+02
7.553250805390828646e+03	1.027306947974375273e+00	1.353230455905940630e+02
7.555524439353551315e+03	1.029092383387585352e+00	1.156702569932461984e+02
7.557797855726843409e+03	1.030887979294416112e+00	1.149328619103836928e+02
7.560071054510704926e+03	1.032693734020925236e+00	1.146702587005735552e+02
7.562344035705136776e+03	1.034509645693209245e+00	1.502769170686851794e+02
7.564616799310137139e+03	1.036335712238521278e+00	1.389230548905029252e+02
7.566889345325707836e+03	1.038171931387868785e+00	1.369258180094888644e+02
7.569161673751847047e+03	1.040018300677712171e+00	1.307230643822634875e+02
7.571433784588557501e+03	1.041874817451593049e+00	1.244074773914164354e+02
7.573705677835835559e+03	1.043741478862872718e+00	1.670434961823119124e+02
7.575977353493684859e+03	1.045618281875828837e+00	1.474664656047081621e+02
7.578248811562102674e+03	1.047505223268352603e+00	1.338149439629124799e+02
7.580520052041089912e+03	1.049402299633520164e+00	1.276044524707792647e+02
7.582791074930647483e+03	1.051309507381654074e+00	1.386177036425424660e+02
7.585061880230773568e+03	1.053226842742268188e+00	1.289601650397264621e+02
7.587332467941470895e+03	1.055154301766297875e+00	1.331104245808652138e+02
7.589602838062735827e+03	1.057091880327770017e+00	1.316870270502032838e+02
7.591872990594572002e+03	1.059039574126141359e+00	1.355979737279660355e+02
7.594142925536976691e+03	1.060997378688062653e+00	1.216834950020033830e+02
7.596412642889951712e+03	1.062965289369379507e+00	1.429811314002778602e+02
7.598682142653495248e+03	1.064943301357304639e+00	1.432468356707686610e+02
7.600951424827609117e+03	1.066931409672381426e+00	1.380337180441104579e+02
7.603220489412291499e+03	1.068929609170389927e+00	1.341182898391896288e+02
7.605489336407545125e+03	1.070937894544401692e+00	1.610561067121973906e+02
7.607757965813366354e+03	1.072956260327011302e+00	1.506978088298079115e+02
7.610026377629758827e+03	1.074984700891880252e+00	1.469280082691722384e+02
7.612294571856719813e+03	1.077023210456298896e+00	1.413454413775820626e+02
7.614562548494251132e+03	1.079071783082781399e+00	1.449935713884618451e+02
7.616830307542350965e+03	1.081130412681282404e+00	1.568331055413074751e+02
7.619097849001022041e+03	1.083199093011092407e+00	1.791786532824881988e+02
7.621365172870260722e+03	1.085277817683042212e+00	1.520357864495442755e+02
7.623632279150070644e+03	1.087366580161086782e+00	5.335190026923393134e+02
7.625899167840449081e+03	1.089465373765006850e+00	1.808689656290599714e+03
7.628165838941397851e+03	1.091574191671601746e+00	2.786024889215063922e+03
7.630432292452914226e+03	1.093693026917232913e+00	3.458330763732369178e+03
7.632698528375002752e+03	1.095821872399668662e+00	3.459791692657769090e+03
7.634964546707658883e+03	1.097960720879966212e+00	3.270457019523777490e+03
7.637230347450885347e+03	1.100109564984672605e+00	1.805254169073007233e+03
7.639495930604681234e+03	1.102268397207443407e+00	1.113392861856617628e+03
7.641761296169047455e+03	1.104437209911465878e+00	5.409289475967676708e+02
7.644026444143982189e+03	1.106615995331079239e+00	1.787423169625782577e+02
7.646291374529487257e+03	1.108804745573824135e+00	1.629728345583118596e+02
7.648556087325560839e+03	1.111003452622393750e+00	1.539507930136055336e+02
7.650820582532204753e+03	1.113212108336667505e+00	1.137679388501157263e+02
7.653084860149417182e+03	1.115430704455579125e+00	1.470447155750446200e+02
7.655348920177200853e+03	1.117659232598930075e+00	1.218098437136016798e+02
7.657612762615553038e+03	1.119897684269632210e+00	1.399134905936884934e+02
7.659876387464475556e+03	1.122146050855183042e+00	1.298320146507455775e+02
7.662139794723966588e+03	1.124404323629983882e+00	1.449832190711138935e+02
7.664402984394027953e+03	1.126672493756940785e+00	1.430594155826953511e+02
7.666665956474657833e+03	1.128950552289530451e+00	1.488241121468192603e+02
7.668928710965858045e+03	1.131238490173673172e+00	1.241946995167288890e+02
7.671191247867627681e+03	1.133536298249459229e+00	1.515952053667647590e+02
7.673453567179967649e+03	1.135843967253105102e+00	1.360393194392929388e+02
7.675715668902875223e+03	1.138161487818897477e+00	1.511023704859997565e+02
7.677977553036354038e+03	1.140488850480849026e+00	1.379202983050663818e+02
7.680239219580401368e+03	1.142826045674603330e+00	1.396662560295712865e+02
7.682500668535019940e+03	1.145173063739424402e+00	1.365823672582357915e+02
7.684761899900206117e+03	1.147529894919709248e+00	1.464144062886933852e+02
7.687022913675962627e+03	1.149896529366984499e+00	1.372657084619418413e+02
7.689283709862288561e+03	1.152272957141653453e+00	1.456803442677105807e+02
7.691544288459183917e+03	1.154659168214674070e+00	1.434444920621367316e+02
7.693804649466649607e+03	1.157055152469657289e+00	1.482901003713454031e+02
7.696064792884683811e+03	1.159460899704086057e+00	1.358613131195715198e+02
7.698324718713288348e+03	1.161876399631483370e+00	1.552201141232110047e+02
7.700584426952462309e+03	1.164301641883135341e+00	1.435429415537020077e+02
7.702843917602205693e+03	1.166736616009449445e+00	1.401861285123983407e+02
7.705103190662518500e+03	1.169181311482004215e+00	1.495666955449570992e+02
7.707362246133400731e+03	1.171635717695260537e+00	1.502517650217802156e+02
7.709621084014852386e+03	1.174099823967975187e+00	1.739793929459669073e+02
7.711879704306874373e+03	1.176573619545041582e+00	1.930621525048007641e+02
7.714138107009465784e+03	1.179057093599097161e+00	4.651921799038733525e+02
7.716396292122626619e+03	1.181550235232240009e+00	9.745097747112529305e+02
7.718654259646355968e+03	1.184053033477513894e+00	1.275893183360947660e+03
7.720912009580656559e+03	1.186565477300916216e+00	1.471236216229113097e+03
7.723169541925525664e+03	1.189087555602307278e+00	1.397220440710191269e+03
7.725426856680965102e+03	1.191619257217689354e+00	1.068420391650263809e+03
7.727683953846973054e+03	1.194160570920258735e+00	6.772786696275368286e+02
7.729940833423551339e+03	1.196711485422471188e+00	4.809878465527806384e+02
7.732197495410698139e+03	1.199271989377144187e+00	2.713098034804483518e+02
7.734453939808415271e+03	1.201842071379227939e+00	1.683691548665570394e+02
7.736710166616701827e+03	1.204421719967297078e+00	1.449368943980160509e+02
7.738966175835558715e+03	1.207010923624978194e+00	1.640069891969113201e+02
7.741221967464984118e+03	1.209609670782727742e+00	1.553672019401178943e+02
7.743477541504979854e+03	1.212217949818701790e+00	1.489675675550221001e+02
7.745732897955544104e+03	1.214835749060976244e+00	1.341535350079125806e+02
7.747988036816678687e+03	1.217463056788494979e+00	1.455456829769761953e+02
7.750242958088382693e+03	1.220099861232650351e+00	1.500462147100535049e+02
7.752497661770656123e+03	1.222746150578720714e+00	1.238542668761193823e+02
7.754752147863498976e+03	1.225401912967304163e+00	1.379345811800855870e+02
7.757006416366911253e+03	1.228067136495594847e+00	1.247527021519109667e+02
7.759260467280892954e+03	1.230741809219001892e+00	1.454650646346459553e+02
7.761514300605445897e+03	1.233425919152311367e+00	1.415215792840204756e+02
7.763767916340566444e+03	1.236119454271050522e+00	1.447937801431087053e+02
7.766021314486257324e+03	1.238822402512922194e+00	1.701327100492320028e+02
7.768274495042517628e+03	1.241534751779071799e+00	1.487658932333607709e+02
7.770527458009347356e+03	1.244256489935513521e+00	1.612098239964952882e+02
7.772780203386746507e+03	1.246987604814131068e+00	1.349384463450319629e+02
7.775032731174715991e+03	1.249728084214303259e+00	1.641298315150542635e+02
7.777285041373253989e+03	1.252477915904001149e+00	1.437157172429605225e+02
7.779537133982362320e+03	1.255237087621138947e+00	1.505745059891767710e+02
7.781789009002040075e+03	1.258005587074639164e+00	1.427481233554865128e+02
7.784040666432287253e+03	1.260783401945698046e+00	1.511892373757074779e+02
7.786292106273103855e+03	1.263570519889336774e+00	1.385517693494676621e+02
7.788543328524490789e+03	1.266366928535033853e+00	1.629142209948163043e+02
7.790794333186446238e+03	1.269172615488366018e+00	1.488712997546629708e+02
7.793045120258971110e+03	1.271987568331973906e+00	1.818264806430205738e+02
7.795295689742066315e+03	1.274811774626757099e+00	1.502067865119420276e+02
7.797546041635730035e+03	1.277645221912992568e+00	1.614462124067434559e+02
7.799796175939964996e+03	1.280487897711529266e+00	1.424043336357169665e+02
7.802046092654767563e+03	1.283339789524766017e+00	1.642419312478780853e+02
7.804295791780141371e+03	1.286200884837952474e+00	1.409007839924809389e+02
7.806545273316083694e+03	1.289071171120117043e+00	1.542909067911053853e+02
7.808794537262596350e+03	1.291950635825100502e+00	1.417885536538634312e+02
7.811043583619677520e+03	1.294839266392855848e+00	1.578889971060494304e+02
