# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.3204e+03	2.4e+00	7.521568e+01	8.3e+00
5.3240e+03	2.4e+00	8.623202e+01	5.2e+00
5.3275e+03	2.4e+00	8.496649e+01	5.6e+00
5.3310e+03	2.4e+00	1.141150e+02	4.8e+00
5.3345e+03	2.4e+00	1.007937e+02	5.6e+00
5.3380e+03	2.4e+00	1.065175e+02	6.8e+00
5.3415e+03	2.4e+00	1.256019e+02	4.3e+00
5.3450e+03	2.4e+00	1.130885e+02	8.5e+00
5.3485e+03	2.4e+00	9.718337e+01	2.6e+00
5.3521e+03	2.4e+00	9.248267e+01	6.2e+00
5.3556e+03	2.4e+00	8.469189e+01	8.4e+00
5.3591e+03	2.4e+00	8.456381e+01	3.3e+00
5.3626e+03	2.4e+00	8.196840e+01	6.1e+00
5.3661e+03	2.4e+00	8.198148e+01	3.3e+00
5.3696e+03	2.4e+00	7.391300e+01	4.7e+00
5.3731e+03	2.4e+00	7.863228e+01	3.2e+00
5.3766e+03	2.4e+00	7.453095e+01	4.1e+00
5.3801e+03	2.4e+00	7.018549e+01	4.8e+00
5.3836e+03	2.4e+00	6.708921e+01	5.5e+00
5.3871e+03	2.4e+00	7.168913e+01	4.9e+00
5.3907e+03	2.4e+00	6.394221e+01	3.4e+00
5.3942e+03	2.4e+00	7.702919e+01	3.7e+00
5.3977e+03	2.4e+00	9.443415e+01	3.9e+00
5.4012e+03	2.4e+00	1.212595e+02	4.1e+00
5.4047e+03	2.4e+00	1.128539e+02	5.4e+00
5.4082e+03	2.4e+00	1.074528e+02	3.8e+00
5.4117e+03	2.4e+00	7.973969e+01	3.2e+00
5.4152e+03	2.4e+00	6.782608e+01	4.5e+00
5.4187e+03	2.4e+00	6.555688e+01	2.3e+00
5.4222e+03	2.4e+00	6.056052e+01	3.9e+00
5.4257e+03	2.4e+00	6.526909e+01	5.5e+00
5.4292e+03	2.4e+00	7.096209e+01	3.6e+00
5.4327e+03	2.4e+00	6.627033e+01	4.8e+00
5.4362e+03	2.4e+00	7.109446e+01	1.3e+00
5.4397e+03	2.4e+00	6.191234e+01	4.0e+00
5.4432e+03	2.4e+00	7.856386e+01	3.0e+00
5.4467e+03	2.4e+00	7.137784e+01	7.0e+00
5.4502e+03	2.4e+00	7.772611e+01	2.4e+00
5.4537e+03	2.4e+00	8.080369e+01	3.9e+00
5.4572e+03	2.4e+00	7.220850e+01	3.8e+00
5.4607e+03	2.4e+00	7.028988e+01	2.6e+00
5.4642e+03	2.4e+00	5.819388e+01	2.5e+00
5.4677e+03	2.4e+00	6.305072e+01	2.5e+00
5.4712e+03	2.4e+00	6.467301e+01	2.7e+00
5.4747e+03	2.4e+00	6.085554e+01	2.3e+00
5.4782e+03	2.4e+00	5.390694e+01	3.8e+00
5.4817e+03	2.4e+00	5.610671e+01	3.6e+00
5.4852e+03	2.4e+00	5.760495e+01	4.0e+00
5.4887e+03	2.4e+00	5.332203e+01	4.7e+00
5.4922e+03	2.4e+00	6.185046e+01	3.2e+00
5.4956e+03	2.4e+00	8.933167e+01	6.8e+00
5.4991e+03	2.4e+00	1.003844e+02	2.7e+00
5.5026e+03	2.4e+00	8.336074e+01	4.0e+00
5.5061e+03	2.4e+00	7.093426e+01	3.8e+00
5.5096e+03	2.4e+00	7.256652e+01	3.3e+00
5.5131e+03	2.4e+00	6.317022e+01	5.9e+00
5.5166e+03	2.4e+00	5.290051e+01	3.9e+00
5.5201e+03	2.4e+00	4.828963e+01	4.5e+00
5.5236e+03	2.4e+00	5.631277e+01	3.6e+00
5.5271e+03	2.4e+00	6.340860e+01	4.7e+00
5.5306e+03	2.4e+00	5.985947e+01	4.8e+00
5.5340e+03	2.4e+00	6.411247e+01	4.1e+00
5.5375e+03	2.4e+00	6.554396e+01	4.2e+00
5.5410e+03	2.4e+00	6.765747e+01	5.2e+00
5.5445e+03	2.4e+00	6.976640e+01	6.3e+00
5.5480e+03	2.4e+00	6.184425e+01	5.3e+00
5.5515e+03	2.4e+00	7.281561e+01	4.0e+00
5.5550e+03	2.4e+00	9.317621e+01	3.1e+00
5.5585e+03	2.4e+00	1.140677e+02	3.7e+00
5.5619e+03	2.4e+00	1.128277e+02	5.0e+00
5.5654e+03	2.4e+00	1.078822e+02	7.2e+00
5.5689e+03	2.4e+00	8.958947e+01	3.1e+00
5.5724e+03	2.4e+00	9.695146e+01	3.4e+00
5.5759e+03	2.4e+00	1.019870e+02	2.5e+00
5.5794e+03	2.4e+00	1.037911e+02	3.0e+00
5.5828e+03	2.4e+00	1.001753e+02	3.0e+00
5.5863e+03	2.4e+00	1.112095e+02	5.1e+00
5.5898e+03	2.4e+00	1.180997e+02	2.3e+00
5.5933e+03	2.4e+00	1.253227e+02	3.8e+00
5.5968e+03	2.4e+00	1.397179e+02	5.9e+00
5.6002e+03	2.4e+00	1.710070e+02	5.3e+00
5.6037e+03	2.4e+00	1.893014e+02	7.9e+00
5.6072e+03	2.4e+00	2.241356e+02	2.6e+00
5.6107e+03	2.4e+00	1.829655e+02	3.1e+00
5.6142e+03	2.4e+00	1.354334e+02	5.3e+00
5.6176e+03	2.4e+00	7.766947e+01	3.2e+00
5.6211e+03	2.4e+00	6.221397e+01	2.3e+00
5.6246e+03	2.4e+00	6.623623e+01	3.7e+00
5.6281e+03	2.4e+00	5.722475e+01	3.9e+00
5.6315e+03	2.4e+00	5.685921e+01	2.9e+00
5.6350e+03	2.4e+00	6.834611e+01	3.2e+00
5.6385e+03	2.4e+00	7.161289e+01	2.6e+00
5.6420e+03	2.4e+00	6.804863e+01	2.6e+00
5.6454e+03	2.4e+00	7.695641e+01	5.8e+00
5.6489e+03	2.4e+00	9.671064e+01	1.2e+00
5.6524e+03	2.4e+00	9.924488e+01	3.6e+00
5.6559e+03	2.4e+00	9.388586e+01	5.0e+00
