# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.4244e+03	2.4e+00	5.78439e+05	7.8e+03
4.4281e+03	2.4e+00	5.74929e+05	6.6e+03
4.4317e+03	2.4e+00	5.70872e+05	6.5e+03
4.4353e+03	2.4e+00	5.62291e+05	5.6e+03
4.4389e+03	2.4e+00	5.55819e+05	7.6e+03
4.4426e+03	2.4e+00	5.53875e+05	6.9e+03
4.4462e+03	2.4e+00	5.52229e+05	7.0e+03
4.4498e+03	2.4e+00	5.50401e+05	6.8e+03
4.4534e+03	2.4e+00	5.44951e+05	7.3e+03
4.4570e+03	2.4e+00	5.47313e+05	4.0e+03
4.4607e+03	2.4e+00	5.42882e+05	5.5e+03
4.4643e+03	2.4e+00	5.33657e+05	7.8e+03
4.4679e+03	2.4e+00	5.32594e+05	7.5e+03
4.4715e+03	2.4e+00	5.18731e+05	5.4e+03
4.4751e+03	2.4e+00	5.16970e+05	6.6e+03
4.4788e+03	2.4e+00	5.13593e+05	6.9e+03
4.4824e+03	2.4e+00	5.21267e+05	5.2e+03
4.4860e+03	2.4e+00	5.22125e+05	5.1e+03
4.4896e+03	2.4e+00	5.24029e+05	4.0e+03
4.4932e+03	2.4e+00	5.18604e+05	6.9e+03
4.4968e+03	2.4e+00	5.20670e+05	6.5e+03
4.5005e+03	2.4e+00	5.17783e+05	5.5e+03
4.5041e+03	2.4e+00	5.14382e+05	5.4e+03
4.5077e+03	2.4e+00	5.10150e+05	5.1e+03
4.5113e+03	2.4e+00	5.09913e+05	6.2e+03
4.5149e+03	2.4e+00	5.04336e+05	5.2e+03
4.5185e+03	2.4e+00	5.00804e+05	5.1e+03
4.5221e+03	2.4e+00	4.96471e+05	5.5e+03
4.5258e+03	2.4e+00	4.92030e+05	4.4e+03
4.5294e+03	2.4e+00	4.92454e+05	6.5e+03
4.5330e+03	2.4e+00	4.89216e+05	6.0e+03
4.5366e+03	2.4e+00	4.89399e+05	6.7e+03
4.5402e+03	2.4e+00	4.86798e+05	6.8e+03
4.5438e+03	2.4e+00	4.76623e+05	9.0e+03
4.5474e+03	2.4e+00	4.73694e+05	8.8e+03
4.5510e+03	2.4e+00	4.67962e+05	6.3e+03
4.5546e+03	2.4e+00	4.69922e+05	4.4e+03
4.5582e+03	2.4e+00	4.70683e+05	8.2e+03
4.5619e+03	2.4e+00	4.64759e+05	7.7e+03
4.5655e+03	2.4e+00	4.62772e+05	7.2e+03
4.5691e+03	2.4e+00	4.60910e+05	6.6e+03
4.5727e+03	2.4e+00	4.56908e+05	5.3e+03
4.5763e+03	2.4e+00	4.52009e+05	4.8e+03
4.5799e+03	2.4e+00	4.51244e+05	5.8e+03
4.5835e+03	2.4e+00	4.45676e+05	6.0e+03
4.5871e+03	2.4e+00	4.43174e+05	6.4e+03
4.5907e+03	2.4e+00	4.45299e+05	4.9e+03
4.5943e+03	2.4e+00	4.44621e+05	5.2e+03
4.5979e+03	2.4e+00	4.42619e+05	5.9e+03
4.6015e+03	2.4e+00	4.43494e+05	4.2e+03
4.6051e+03	2.4e+00	4.38433e+05	4.6e+03
4.6087e+03	2.4e+00	4.33757e+05	4.6e+03
4.6123e+03	2.4e+00	4.28907e+05	4.2e+03
4.6159e+03	2.4e+00	4.29862e+05	3.8e+03
4.6195e+03	2.4e+00	4.25531e+05	4.3e+03
4.6231e+03	2.4e+00	4.20907e+05	4.4e+03
4.6267e+03	2.4e+00	4.22109e+05	3.9e+03
4.6303e+03	2.4e+00	4.17424e+05	4.7e+03
4.6339e+03	2.4e+00	4.16927e+05	3.9e+03
4.6375e+03	2.4e+00	4.15824e+05	5.1e+03
4.6411e+03	2.4e+00	4.12324e+05	5.2e+03
4.6447e+03	2.4e+00	4.10532e+05	4.0e+03
4.6483e+03	2.4e+00	4.09553e+05	3.6e+03
4.6519e+03	2.4e+00	4.04835e+05	4.1e+03
4.6555e+03	2.4e+00	4.02080e+05	4.5e+03
4.6591e+03	2.4e+00	4.01466e+05	4.1e+03
4.6627e+03	2.4e+00	4.01170e+05	3.7e+03
4.6663e+03	2.4e+00	3.98175e+05	3.7e+03
4.6699e+03	2.4e+00	3.95563e+05	4.2e+03
4.6735e+03	2.4e+00	3.94153e+05	5.1e+03
4.6771e+03	2.4e+00	3.90338e+05	3.4e+03
4.6807e+03	2.4e+00	3.92791e+05	3.9e+03
4.6843e+03	2.4e+00	3.84248e+05	3.9e+03
4.6879e+03	2.4e+00	3.84894e+05	4.2e+03
4.6915e+03	2.4e+00	3.87108e+05	2.8e+03
4.6950e+03	2.4e+00	3.82121e+05	3.6e+03
