# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.3801e+03	2.4e+00	1.2160e+00	2.7e-02
5.3836e+03	2.4e+00	1.2281e+00	2.6e-02
5.3871e+03	2.4e+00	1.2026e+00	2.6e-02
5.3907e+03	2.4e+00	1.1754e+00	2.5e-02
5.3942e+03	2.4e+00	1.1372e+00	2.4e-02
5.3977e+03	2.4e+00	1.1043e+00	2.3e-02
5.4012e+03	2.4e+00	1.0970e+00	2.4e-02
5.4047e+03	2.4e+00	1.0911e+00	2.5e-02
5.4082e+03	2.4e+00	1.0889e+00	2.3e-02
5.4117e+03	2.4e+00	1.0991e+00	2.2e-02
5.4152e+03	2.4e+00	1.1381e+00	2.4e-02
5.4187e+03	2.4e+00	1.1835e+00	2.6e-02
5.4222e+03	2.4e+00	1.1865e+00	2.6e-02
5.4257e+03	2.4e+00	1.1642e+00	2.6e-02
5.4292e+03	2.4e+00	1.1400e+00	2.5e-02
5.4327e+03	2.4e+00	1.1100e+00	2.4e-02
5.4362e+03	2.4e+00	1.0979e+00	2.5e-02
5.4397e+03	2.4e+00	1.1331e+00	2.4e-02
5.4432e+03	2.4e+00	1.1627e+00	2.4e-02
5.4467e+03	2.4e+00	1.1635e+00	2.7e-02
5.4502e+03	2.4e+00	1.1623e+00	3.0e-02
5.4537e+03	2.4e+00	1.1380e+00	2.7e-02
5.4572e+03	2.4e+00	1.1494e+00	2.6e-02
5.4607e+03	2.4e+00	1.1492e+00	2.7e-02
5.4642e+03	2.4e+00	1.1527e+00	2.6e-02
5.4677e+03	2.4e+00	1.1501e+00	2.7e-02
5.4712e+03	2.4e+00	1.1290e+00	2.7e-02
5.4747e+03	2.4e+00	1.1099e+00	2.2e-02
5.4782e+03	2.4e+00	1.0836e+00	2.4e-02
5.4817e+03	2.4e+00	1.0775e+00	2.4e-02
5.4852e+03	2.4e+00	1.0985e+00	2.4e-02
