# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
5.2641e+03	2.4e+00	4.46133e+01	1.3e+00
5.2677e+03	2.4e+00	4.54741e+01	1.2e+00
5.2712e+03	2.4e+00	4.43026e+01	1.1e+00
5.2747e+03	2.4e+00	4.37967e+01	1.0e+00
5.2782e+03	2.4e+00	3.84276e+01	1.1e+00
5.2817e+03	2.4e+00	3.78839e+01	1.4e+00
5.2853e+03	2.4e+00	3.83830e+01	1.4e+00
5.2888e+03	2.4e+00	3.53752e+01	1.2e+00
5.2923e+03	2.4e+00	3.48083e+01	1.3e+00
5.2958e+03	2.4e+00	3.49272e+01	1.2e+00
5.2993e+03	2.4e+00	3.48552e+01	1.3e+00
5.3029e+03	2.4e+00	3.60175e+01	1.2e+00
5.3064e+03	2.4e+00	3.51542e+01	1.2e+00
5.3099e+03	2.4e+00	3.45561e+01	1.2e+00
5.3134e+03	2.4e+00	3.54050e+01	1.2e+00
5.3169e+03	2.4e+00	3.95811e+01	1.4e+00
5.3204e+03	2.4e+00	3.62237e+01	1.1e+00
5.3240e+03	2.4e+00	3.56766e+01	1.6e+00
5.3275e+03	2.4e+00	4.13564e+01	1.3e+00
5.3310e+03	2.4e+00	4.80158e+01	1.3e+00
5.3345e+03	2.4e+00	4.48168e+01	1.5e+00
5.3380e+03	2.4e+00	4.55026e+01	1.4e+00
5.3415e+03	2.4e+00	4.70043e+01	1.4e+00
5.3450e+03	2.4e+00	4.42411e+01	1.6e+00
5.3485e+03	2.4e+00	4.25946e+01	1.7e+00
5.3521e+03	2.4e+00	4.14323e+01	1.5e+00
5.3556e+03	2.4e+00	3.62711e+01	1.5e+00
5.3591e+03	2.4e+00	3.53270e+01	1.3e+00
5.3626e+03	2.4e+00	3.52187e+01	1.4e+00
5.3661e+03	2.4e+00	3.07709e+01	1.4e+00
5.3696e+03	2.4e+00	3.06821e+01	1.4e+00
5.3731e+03	2.4e+00	3.15283e+01	1.2e+00
5.3766e+03	2.4e+00	3.43628e+01	1.2e+00
5.3801e+03	2.4e+00	3.04461e+01	1.2e+00
5.3836e+03	2.4e+00	2.89829e+01	1.2e+00
5.3871e+03	2.4e+00	3.02297e+01	1.3e+00
5.3907e+03	2.4e+00	3.09566e+01	1.0e+00
5.3942e+03	2.4e+00	3.20780e+01	9.9e-01
5.3977e+03	2.4e+00	4.37994e+01	1.3e+00
5.4012e+03	2.4e+00	5.45285e+01	1.5e+00
5.4047e+03	2.4e+00	5.27098e+01	1.4e+00
5.4082e+03	2.4e+00	4.32283e+01	1.2e+00
5.4117e+03	2.4e+00	2.94494e+01	9.5e-01
5.4152e+03	2.4e+00	2.81317e+01	1.2e+00
5.4187e+03	2.4e+00	2.87376e+01	9.2e-01
5.4222e+03	2.4e+00	3.19109e+01	1.1e+00
5.4257e+03	2.4e+00	3.07670e+01	1.0e+00
5.4292e+03	2.4e+00	2.94519e+01	8.2e-01
5.4327e+03	2.4e+00	2.91915e+01	1.0e+00
5.4362e+03	2.4e+00	2.70267e+01	8.3e-01
5.4397e+03	2.4e+00	2.91094e+01	1.0e+00
5.4432e+03	2.4e+00	2.88040e+01	9.7e-01
5.4467e+03	2.4e+00	3.03616e+01	1.0e+00
5.4502e+03	2.4e+00	3.36948e+01	1.0e+00
5.4537e+03	2.4e+00	3.38282e+01	1.1e+00
5.4572e+03	2.4e+00	3.57933e+01	1.1e+00
5.4607e+03	2.4e+00	2.83416e+01	1.1e+00
5.4642e+03	2.4e+00	2.79400e+01	1.1e+00
5.4677e+03	2.4e+00	2.59479e+01	9.3e-01
5.4712e+03	2.4e+00	2.26632e+01	1.2e+00
5.4747e+03	2.4e+00	2.57518e+01	8.2e-01
5.4782e+03	2.4e+00	2.55920e+01	1.1e+00
5.4817e+03	2.4e+00	2.24691e+01	1.3e+00
5.4852e+03	2.4e+00	2.01765e+01	9.0e-01
5.4887e+03	2.4e+00	2.35959e+01	8.6e-01
5.4922e+03	2.4e+00	3.47068e+01	1.3e+00
5.4956e+03	2.4e+00	4.61781e+01	1.5e+00
5.4991e+03	2.4e+00	4.43376e+01	1.3e+00
5.5026e+03	2.4e+00	3.91729e+01	1.1e+00
5.5061e+03	2.4e+00	3.02532e+01	1.0e+00
5.5096e+03	2.4e+00	2.52311e+01	1.1e+00
5.5131e+03	2.4e+00	2.38101e+01	1.0e+00
5.5166e+03	2.4e+00	2.13959e+01	8.5e-01
5.5201e+03	2.4e+00	2.20059e+01	1.0e+00
5.5236e+03	2.4e+00	2.40728e+01	1.1e+00
5.5271e+03	2.4e+00	2.56854e+01	7.3e-01
5.5306e+03	2.4e+00	2.68337e+01	9.7e-01
5.5340e+03	2.4e+00	2.62886e+01	1.1e+00
5.5375e+03	2.4e+00	2.59972e+01	1.1e+00
5.5410e+03	2.4e+00	2.65815e+01	9.3e-01
5.5445e+03	2.4e+00	2.88705e+01	1.2e+00
5.5480e+03	2.4e+00	2.83127e+01	9.7e-01
5.5515e+03	2.4e+00	3.22100e+01	1.4e+00
5.5550e+03	2.4e+00	4.41669e+01	1.3e+00
5.5585e+03	2.4e+00	5.46586e+01	9.6e-01
5.5619e+03	2.4e+00	5.63610e+01	1.1e+00
5.5654e+03	2.4e+00	5.07579e+01	1.4e+00
5.5689e+03	2.4e+00	4.48989e+01	9.4e-01
5.5724e+03	2.4e+00	4.77060e+01	1.2e+00
5.5759e+03	2.4e+00	4.58487e+01	1.1e+00
5.5794e+03	2.4e+00	4.65142e+01	8.0e-01
5.5828e+03	2.4e+00	4.72077e+01	1.2e+00
5.5863e+03	2.4e+00	4.85891e+01	1.0e+00
5.5898e+03	2.4e+00	5.32485e+01	1.1e+00
5.5933e+03	2.4e+00	5.96574e+01	1.5e+00
5.5968e+03	2.4e+00	6.75528e+01	1.4e+00
5.6002e+03	2.4e+00	7.63252e+01	1.0e+00
5.6037e+03	2.4e+00	8.92804e+01	1.2e+00
5.6072e+03	2.4e+00	9.66193e+01	1.2e+00
5.6107e+03	2.4e+00	7.60461e+01	1.8e+00
5.6142e+03	2.4e+00	4.98446e+01	1.1e+00
5.6176e+03	2.4e+00	2.82321e+01	8.2e-01
5.6211e+03	2.4e+00	2.35333e+01	9.3e-01
5.6246e+03	2.4e+00	2.63337e+01	1.1e+00
5.6281e+03	2.4e+00	2.60423e+01	1.1e+00
5.6315e+03	2.4e+00	2.63438e+01	9.7e-01
5.6350e+03	2.4e+00	3.00242e+01	1.0e+00
5.6385e+03	2.4e+00	2.79269e+01	8.7e-01
5.6420e+03	2.4e+00	3.00413e+01	1.1e+00
5.6454e+03	2.4e+00	3.22949e+01	1.3e+00
5.6489e+03	2.4e+00	3.98510e+01	1.4e+00
5.6524e+03	2.4e+00	4.18842e+01	1.3e+00
5.6559e+03	2.4e+00	3.97608e+01	1.3e+00
5.6593e+03	2.4e+00	3.81697e+01	9.5e-01
5.6628e+03	2.4e+00	3.62839e+01	1.2e+00
5.6663e+03	2.4e+00	3.62877e+01	1.4e+00
5.6698e+03	2.4e+00	3.95413e+01	1.4e+00
5.6732e+03	2.4e+00	4.06160e+01	1.6e+00
5.6767e+03	2.4e+00	4.29425e+01	1.3e+00
5.6802e+03	2.4e+00	4.57938e+01	1.1e+00
5.6836e+03	2.4e+00	4.30349e+01	1.5e+00
5.6871e+03	2.4e+00	4.57164e+01	1.1e+00
5.6906e+03	2.4e+00	4.80604e+01	1.4e+00
5.6940e+03	2.4e+00	4.24481e+01	1.5e+00
5.6975e+03	2.4e+00	3.76691e+01	1.5e+00
5.7010e+03	2.4e+00	3.75310e+01	1.1e+00
5.7045e+03	2.4e+00	3.27209e+01	1.1e+00
5.7079e+03	2.4e+00	2.96341e+01	9.9e-01
5.7114e+03	2.4e+00	3.09129e+01	1.1e+00
5.7149e+03	2.4e+00	2.92252e+01	1.1e+00
5.7183e+03	2.4e+00	2.67718e+01	9.4e-01
5.7218e+03	2.4e+00	2.44551e+01	8.8e-01
5.7252e+03	2.4e+00	2.58926e+01	1.0e+00
5.7287e+03	2.4e+00	2.61601e+01	8.3e-01
5.7322e+03	2.4e+00	2.57557e+01	9.3e-01
5.7356e+03	2.4e+00	2.85295e+01	1.2e+00
5.7391e+03	2.4e+00	3.05619e+01	1.1e+00
5.7426e+03	2.4e+00	3.30865e+01	1.1e+00
5.7460e+03	2.4e+00	3.02094e+01	9.6e-01
5.7495e+03	2.4e+00	2.75544e+01	8.3e-01
