# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.9240e+03	2.4e+00	8.81997e+01	1.6e+00
4.9276e+03	2.4e+00	8.52229e+01	1.7e+00
4.9312e+03	2.4e+00	7.87040e+01	1.5e+00
4.9347e+03	2.4e+00	7.83432e+01	1.4e+00
4.9383e+03	2.4e+00	7.80360e+01	1.7e+00
4.9418e+03	2.4e+00	7.46951e+01	1.3e+00
4.9454e+03	2.4e+00	7.05256e+01	1.5e+00
4.9490e+03	2.4e+00	6.72552e+01	2.2e+00
4.9525e+03	2.4e+00	6.72329e+01	1.6e+00
4.9561e+03	2.4e+00	7.19830e+01	1.5e+00
4.9596e+03	2.4e+00	8.35195e+01	1.4e+00
4.9632e+03	2.4e+00	1.02321e+02	2.2e+00
4.9668e+03	2.4e+00	1.08951e+02	1.8e+00
4.9703e+03	2.4e+00	1.04133e+02	2.1e+00
4.9739e+03	2.4e+00	8.34174e+01	1.9e+00
4.9774e+03	2.4e+00	7.42629e+01	1.4e+00
4.9810e+03	2.4e+00	6.99933e+01	1.4e+00
4.9845e+03	2.4e+00	6.40201e+01	1.6e+00
4.9881e+03	2.4e+00	6.60686e+01	1.6e+00
4.9917e+03	2.4e+00	6.51673e+01	1.8e+00
4.9952e+03	2.4e+00	6.93562e+01	1.5e+00
4.9988e+03	2.4e+00	7.15003e+01	1.7e+00
5.0023e+03	2.4e+00	7.37451e+01	1.6e+00
5.0059e+03	2.4e+00	7.43829e+01	1.9e+00
5.0094e+03	2.4e+00	8.21115e+01	1.6e+00
5.0130e+03	2.4e+00	9.41687e+01	1.5e+00
5.0165e+03	2.4e+00	1.11472e+02	2.3e+00
5.0201e+03	2.4e+00	1.01819e+02	2.2e+00
5.0236e+03	2.4e+00	8.70175e+01	2.1e+00
5.0272e+03	2.4e+00	6.13717e+01	1.8e+00
5.0307e+03	2.4e+00	5.76338e+01	1.8e+00
5.0343e+03	2.4e+00	6.41681e+01	1.7e+00
5.0378e+03	2.4e+00	6.61490e+01	1.7e+00
5.0414e+03	2.4e+00	7.10854e+01	1.7e+00
5.0449e+03	2.4e+00	6.84171e+01	1.8e+00
5.0485e+03	2.4e+00	7.35122e+01	1.7e+00
5.0520e+03	2.4e+00	7.44787e+01	1.9e+00
5.0556e+03	2.4e+00	7.68375e+01	2.2e+00
5.0591e+03	2.4e+00	7.74097e+01	1.6e+00
5.0627e+03	2.4e+00	8.12220e+01	1.7e+00
5.0662e+03	2.4e+00	7.79133e+01	1.5e+00
5.0698e+03	2.4e+00	7.61429e+01	1.6e+00
5.0733e+03	2.4e+00	7.42789e+01	1.8e+00
5.0769e+03	2.4e+00	7.34261e+01	1.3e+00
5.0804e+03	2.4e+00	7.42085e+01	1.5e+00
5.0840e+03	2.4e+00	7.29867e+01	1.2e+00
5.0875e+03	2.4e+00	6.83804e+01	1.5e+00
5.0910e+03	2.4e+00	6.52215e+01	1.3e+00
5.0946e+03	2.4e+00	6.36098e+01	1.5e+00
5.0981e+03	2.4e+00	5.63550e+01	1.5e+00
5.1017e+03	2.4e+00	5.37197e+01	1.2e+00
5.1052e+03	2.4e+00	5.32376e+01	1.3e+00
5.1088e+03	2.4e+00	4.95542e+01	1.3e+00
5.1123e+03	2.4e+00	4.94480e+01	1.2e+00
5.1158e+03	2.4e+00	5.28999e+01	1.3e+00
5.1194e+03	2.4e+00	5.70647e+01	1.1e+00
5.1229e+03	2.4e+00	6.09695e+01	1.4e+00
5.1265e+03	2.4e+00	6.29251e+01	1.7e+00
5.1300e+03	2.4e+00	6.49100e+01	1.3e+00
5.1335e+03	2.4e+00	6.40629e+01	1.2e+00
5.1371e+03	2.4e+00	6.95286e+01	1.5e+00
5.1406e+03	2.4e+00	7.80674e+01	1.5e+00
5.1441e+03	2.4e+00	8.44395e+01	1.8e+00
5.1477e+03	2.4e+00	8.58927e+01	1.7e+00
5.1512e+03	2.4e+00	8.25823e+01	1.7e+00
5.1548e+03	2.4e+00	8.02042e+01	1.9e+00
5.1583e+03	2.4e+00	8.25567e+01	1.7e+00
5.1618e+03	2.4e+00	8.88615e+01	2.1e+00
5.1654e+03	2.4e+00	9.48831e+01	1.6e+00
5.1689e+03	2.4e+00	9.99609e+01	1.5e+00
5.1724e+03	2.4e+00	9.56509e+01	1.8e+00
5.1760e+03	2.4e+00	1.00599e+02	1.7e+00
5.1795e+03	2.4e+00	1.11505e+02	1.6e+00
5.1830e+03	2.4e+00	1.23899e+02	2.3e+00
5.1866e+03	2.4e+00	1.53144e+02	2.1e+00
5.1901e+03	2.4e+00	1.73923e+02	2.0e+00
5.1936e+03	2.4e+00	1.82798e+02	3.0e+00
5.1971e+03	2.4e+00	1.67132e+02	1.8e+00
5.2007e+03	2.4e+00	1.29709e+02	1.8e+00
5.2042e+03	2.4e+00	8.95662e+01	1.5e+00
5.2077e+03	2.4e+00	5.47364e+01	1.5e+00
5.2113e+03	2.4e+00	3.97715e+01	1.6e+00
5.2148e+03	2.4e+00	4.19241e+01	1.3e+00
5.2183e+03	2.4e+00	4.73165e+01	1.5e+00
5.2219e+03	2.4e+00	5.14052e+01	1.3e+00
5.2254e+03	2.4e+00	4.93724e+01	1.2e+00
5.2289e+03	2.4e+00	4.87959e+01	1.3e+00
5.2324e+03	2.4e+00	4.15589e+01	1.4e+00
5.2360e+03	2.4e+00	4.10647e+01	1.4e+00
5.2395e+03	2.4e+00	4.30729e+01	1.4e+00
5.2430e+03	2.4e+00	4.57024e+01	1.4e+00
5.2465e+03	2.4e+00	4.58536e+01	1.4e+00
5.2501e+03	2.4e+00	4.80902e+01	1.3e+00
5.2536e+03	2.4e+00	5.23570e+01	1.3e+00
5.2571e+03	2.4e+00	5.33245e+01	1.3e+00
5.2606e+03	2.4e+00	5.18875e+01	1.2e+00
5.2641e+03	2.4e+00	5.21772e+01	1.1e+00
5.2677e+03	2.4e+00	4.95416e+01	1.1e+00
5.2712e+03	2.4e+00	4.51849e+01	1.4e+00
5.2747e+03	2.4e+00	4.55020e+01	1.3e+00
5.2782e+03	2.4e+00	4.41376e+01	1.1e+00
5.2817e+03	2.4e+00	4.02043e+01	9.9e-01
5.2853e+03	2.4e+00	4.20431e+01	1.3e+00
5.2888e+03	2.4e+00	4.12079e+01	1.1e+00
5.2923e+03	2.4e+00	4.19149e+01	1.2e+00
5.2958e+03	2.4e+00	3.70480e+01	1.2e+00
5.2993e+03	2.4e+00	3.64601e+01	1.2e+00
5.3029e+03	2.4e+00	3.70259e+01	1.3e+00
5.3064e+03	2.4e+00	3.99455e+01	1.1e+00
5.3099e+03	2.4e+00	4.13001e+01	1.2e+00
