# lambda [A]	Dlambda [A]	specval [counts]	Dspecval [counts]
4.693639149179447486e+03	1.851669303561757962e+00	1.427118410598614275e+02	5.176341965133746115e+00
4.697223681563315040e+03	1.846140251027951429e+00	1.411467072235635385e+02	1.986660683228799407e+00
4.700807792237228568e+03	1.840642785245979240e+00	1.204426750826646071e+02	1.717193618610781014e+00
4.704391481201187162e+03	1.835176913337127180e+00	1.067742592936793642e+02	4.137862622921423927e+00
4.707974748455191730e+03	1.829742641603962827e+00	1.169925932002182662e+02	4.976920926314506666e+00
4.711557593999242272e+03	1.824339975516938717e+00	1.565876969101271641e+02	3.438383520297599194e+00
4.715140017833338788e+03	1.818968919701049902e+00	8.780009064114454986e+01	3.151623453010655496e+00
4.718722019957480370e+03	1.813629477922420685e+00	1.075993168297919453e+02	2.210058928928441802e+00
4.722303600371667926e+03	1.808321653074878910e+00	1.417936321390383227e+02	3.917469288145078998e+00
4.725884759075900547e+03	1.803045447166556681e+00	1.778484203900718228e+02	2.336822601614664041e+00
4.729465496070179142e+03	1.797800861306437792e+00	2.331862883975595082e+02	6.667228730504428214e+00
4.733045811354504622e+03	1.792587895690946675e+00	1.888331437293284978e+02	4.075947402235558847e+00
4.736625704928874256e+03	1.787406549590523364e+00	1.501356138921227910e+02	6.126334711643337094e+00
4.740205176793290775e+03	1.782256821336201780e+00	1.424281166572418442e+02	2.687048925947748135e+00
4.743784226947752359e+03	1.777138708306219783e+00	1.277573551066047344e+02	3.077474912750492564e+00
4.747362855392259007e+03	1.772052206912653194e+00	1.209092875515090810e+02	4.127701705796638088e+00
4.750941062126812540e+03	1.766997312588029168e+00	8.316957849347210185e+01	2.693740456438241004e+00
4.754518847151412047e+03	1.761974019772049704e+00	1.053148528769323917e+02	4.586320008626254996e+00
4.758096210466055709e+03	1.756982321898287402e+00	1.115534336336244507e+02	2.420804073122218902e+00
4.761673152070746255e+03	1.752022211380939609e+00	1.989936866650772345e+02	4.374226203402515445e+00
4.765249671965482776e+03	1.747093679601658067e+00	2.894197024228977853e+02	4.263736784313872263e+00
4.768825770150264361e+03	1.742196716896394992e+00	3.006874921180012734e+02	4.310215008940564196e+00
